instrument_id,timestamp,open,high,low,close,volume
MORPHO-USD-PERP.HYPERLIQUID,1771149900000,1.4155,1.4155,1.4155,1.4155,49.5
RENDER-USD-PERP.HYPERLIQUID,1771149900000,1.4766,1.4766,1.4759,1.4762,432.2
SPX-USD-PERP.HYPERLIQUID,1771149900000,0.33076,0.33076,0.33013,0.33013,13287.6
WLD-USD-PERP.HYPERLIQUID,1771149900000,0.42295,0.42295,0.42229,0.42234,2769.5
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5787,1.5794,74312.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,308.89,22.79
kFLOKI-USD-PERP.HYPERLIQUID,1771149900000,0.033864,0.033864,0.033777,0.033777,50272.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004741,0.004741,7082964.0
AZTEC-USD-PERP.HYPERLIQUID,1771149900000,0.023675,0.023675,0.023675,0.023675,681.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70290.0,70290.0,5.92962
CAKE-USD-PERP.HYPERLIQUID,1771149900000,1.3477,1.3477,1.3455,1.3475,838.8
GRIFFAIN-USD-PERP.HYPERLIQUID,1771149900000,0.010288,0.010288,0.010288,0.010288,5710.0
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.013,5576.93
MAVIA-USD-PERP.HYPERLIQUID,1771149900000,0.03983,0.03983,0.03978,0.03978,1584.3
NIL-USD-PERP.HYPERLIQUID,1771149900000,0.054816,0.054816,0.054811,0.054811,941.0
ORDI-USD-PERP.HYPERLIQUID,1771149900000,2.8943,2.8943,2.8943,2.8943,12.71
PAXG-USD-PERP.HYPERLIQUID,1771149900000,5037.6,5037.6,5037.6,5037.6,0.004
WIF-USD-PERP.HYPERLIQUID,1771149900000,0.24413,0.24413,0.24334,0.24334,7549.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5787,1.5796,74319.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,309.02,22.91
ZETA-USD-PERP.HYPERLIQUID,1771149900000,0.0576,0.0576,0.0576,0.0576,257.7
ARB-USD-PERP.HYPERLIQUID,1771149900000,0.11877,0.11878,0.11856,0.11856,2213.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70290.0,70290.0,8.92962
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.11394,0.11397,84493.0
NEAR-USD-PERP.HYPERLIQUID,1771149900000,1.0777,1.0777,1.0757,1.0757,428.1
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5787,1.5789,90072.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,309.02,23.03
kBONK-USD-PERP.HYPERLIQUID,1771149900000,0.006955,0.006955,0.006929,0.006929,4770.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004741,0.004749,7575508.0
APEX-USD-PERP.HYPERLIQUID,1771149900000,0.36557,0.36557,0.36492,0.36516,8237.0
AR-USD-PERP.HYPERLIQUID,1771149900000,2.0629,2.0629,2.0617,2.0617,626.14
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.024,5577.3
LDO-USD-PERP.HYPERLIQUID,1771149900000,0.35491,0.35491,0.35489,0.3549,3030.5
MNT-USD-PERP.HYPERLIQUID,1771149900000,0.67249,0.67291,0.67166,0.67182,5078.8
ONDO-USD-PERP.HYPERLIQUID,1771149900000,0.287,0.287,0.28639,0.28639,7295.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004741,0.004749,11124922.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70289.0,70289.0,8.92978
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4088,1.4088,2783.3
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.2,2062.7,192.9293
FET-USD-PERP.HYPERLIQUID,1771149900000,0.17836,0.17836,0.1779,0.1779,10187.0
LTC-USD-PERP.HYPERLIQUID,1771149900000,56.092,56.092,55.985,55.985,9.55
ARB-USD-PERP.HYPERLIQUID,1771149900000,0.11877,0.11878,0.11852,0.11852,2321.7
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70288.0,70288.0,8.95822
CAKE-USD-PERP.HYPERLIQUID,1771149900000,1.3477,1.3477,1.3455,1.3475,850.0
HBAR-USD-PERP.HYPERLIQUID,1771149900000,0.10334,0.10334,0.103,0.103,33106.0
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.018,5594.35
MNT-USD-PERP.HYPERLIQUID,1771149900000,0.67249,0.67291,0.67166,0.67229,5216.2
OP-USD-PERP.HYPERLIQUID,1771149900000,0.19471,0.19471,0.19434,0.19434,3309.9
XMR-USD-PERP.HYPERLIQUID,1771149900000,349.14,349.14,348.31,348.31,5.209
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,309.02,23.08
kBONK-USD-PERP.HYPERLIQUID,1771149900000,0.006955,0.006955,0.006927,0.006927,6320.0
kNEIRO-USD-PERP.HYPERLIQUID,1771149900000,0.08039,0.08039,0.08039,0.08039,734.6
BNB-USD-PERP.HYPERLIQUID,1771149900000,629.81,629.81,628.75,628.89,3.667
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70288.0,70288.0,8.95982
COMP-USD-PERP.HYPERLIQUID,1771149900000,23.12,23.155,23.056,23.056,62.33
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.11393,0.11393,84977.0
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4088,1.4088,3113.6
FET-USD-PERP.HYPERLIQUID,1771149900000,0.17836,0.17836,0.1779,0.17805,10266.0
KAS-USD-PERP.HYPERLIQUID,1771149900000,0.033151,0.033151,0.033151,0.033151,478.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.607,89.607,4497.63
WLD-USD-PERP.HYPERLIQUID,1771149900000,0.42295,0.42295,0.42229,0.4223,2799.5
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004739,0.004739,12424725.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70288.0,70289.0,8.96082
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.2,2062.6,242.5719
KAS-USD-PERP.HYPERLIQUID,1771149900000,0.033151,0.033151,0.033151,0.033151,1709.0
LTC-USD-PERP.HYPERLIQUID,1771149900000,56.092,56.092,55.974,55.974,9.81
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,309.02,24.23
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004739,0.00474,12862252.0
ARB-USD-PERP.HYPERLIQUID,1771149900000,0.11877,0.11878,0.11851,0.11851,2452.8
FARTCOIN-USD-PERP.HYPERLIQUID,1771149900000,0.21089,0.21102,0.21048,0.21056,16306.7
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.021,5595.38
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.89,309.02,24.36
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70283.0,70283.0,9.01118
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.011,5598.38
SAND-USD-PERP.HYPERLIQUID,1771149900000,0.091361,0.091361,0.091235,0.091235,7725.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5785,1.5785,90127.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004737,0.004737,15281653.0
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.2,2062.5,242.5775
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.006,31.017,5599.19
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5785,1.5786,98758.0
AR-USD-PERP.HYPERLIQUID,1771149900000,2.0629,2.0629,2.0617,2.0617,736.66
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.11392,0.11392,85074.0
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4087,1.4087,3139.7
DYDX-USD-PERP.HYPERLIQUID,1771149900000,0.11165,0.11165,0.11149,0.11149,3798.6
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.2,2062.3,242.8188
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.004,31.004,5652.59
MNT-USD-PERP.HYPERLIQUID,1771149900000,0.67249,0.67291,0.67166,0.67229,5232.0
OP-USD-PERP.HYPERLIQUID,1771149900000,0.19471,0.19471,0.19434,0.19434,4000.9
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5774,1.5774,107537.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.88,308.88,24.4
ZRO-USD-PERP.HYPERLIQUID,1771149900000,1.8728,1.873,1.8672,1.8672,1729.3
ADA-USD-PERP.HYPERLIQUID,1771149900000,0.29491,0.29491,0.29406,0.29406,10334.0
ASTER-USD-PERP.HYPERLIQUID,1771149900000,0.73211,0.73211,0.7311,0.7311,1098.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70283.0,70284.0,9.01134
DASH-USD-PERP.HYPERLIQUID,1771149900000,39.786,39.786,39.745,39.745,83.19
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.1139,0.1139,88109.0
DOOD-USD-PERP.HYPERLIQUID,1771149900000,0.003879,0.003879,0.003879,0.003879,4814.0
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4085,1.4085,3380.1
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.1,2062.1,247.9422
LINK-USD-PERP.HYPERLIQUID,1771149900000,9.1043,9.1043,9.0846,9.0846,152.4
LIT-USD-PERP.HYPERLIQUID,1771149900000,1.7089,1.7089,1.7048,1.7048,1187.0
MORPHO-USD-PERP.HYPERLIQUID,1771149900000,1.4155,1.4155,1.415,1.415,283.6
NEAR-USD-PERP.HYPERLIQUID,1771149900000,1.0777,1.0777,1.075,1.075,1789.4
OM-USD-PERP.HYPERLIQUID,1771149900000,0.06166,0.06169,0.06161,0.06169,74453.5
SKY-USD-PERP.HYPERLIQUID,1771149900000,0.067517,0.06753,0.067517,0.06753,1627.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.592,89.592,4554.29
TIA-USD-PERP.HYPERLIQUID,1771149900000,0.35397,0.35397,0.35316,0.35316,307.9
WIF-USD-PERP.HYPERLIQUID,1771149900000,0.24413,0.24413,0.24318,0.24318,12628.0
XLM-USD-PERP.HYPERLIQUID,1771149900000,0.1773,0.17732,0.1768,0.1768,10026.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.84,308.84,24.83
APT-USD-PERP.HYPERLIQUID,1771149900000,0.9693,0.9693,0.9663,0.9663,1640.04
AR-USD-PERP.HYPERLIQUID,1771149900000,2.0629,2.0629,2.06,2.06,836.66
ARB-USD-PERP.HYPERLIQUID,1771149900000,0.11877,0.11878,0.1185,0.1185,2568.7
AVAX-USD-PERP.HYPERLIQUID,1771149900000,9.5775,9.5775,9.5583,9.5583,247.39
BNB-USD-PERP.HYPERLIQUID,1771149900000,629.81,629.81,628.74,628.74,3.737
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4083,1.4083,3901.4
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2062.0,2062.0,250.2153
MOODENG-USD-PERP.HYPERLIQUID,1771149900000,0.060138,0.060138,0.059882,0.059882,6387.0
NEAR-USD-PERP.HYPERLIQUID,1771149900000,1.0777,1.0777,1.075,1.075,2197.8
RENDER-USD-PERP.HYPERLIQUID,1771149900000,1.4766,1.4766,1.4754,1.4754,439.7
SAND-USD-PERP.HYPERLIQUID,1771149900000,0.091361,0.091361,0.091214,0.091214,8846.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.577,89.577,4558.19
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.017,1.017,2885.4
TAO-USD-PERP.HYPERLIQUID,1771149900000,188.69,188.71,188.47,188.47,7.405
ALGO-USD-PERP.HYPERLIQUID,1771149900000,0.098767,0.098767,0.098536,0.098536,7396.0
APE-USD-PERP.HYPERLIQUID,1771149900000,0.13548,0.13548,0.13533,0.13533,1085.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70273.0,70273.0,9.58516
DOT-USD-PERP.HYPERLIQUID,1771149900000,1.412,1.412,1.4078,1.4078,3966.3
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.8,2061.8,250.4024
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.0,31.0,5726.11
HYPER-USD-PERP.HYPERLIQUID,1771149900000,0.10534,0.10534,0.10508,0.10508,5627.0
ONDO-USD-PERP.HYPERLIQUID,1771149900000,0.287,0.287,0.28614,0.28614,7883.0
PUMP-USD-PERP.HYPERLIQUID,1771149900000,0.00229,0.00229,0.00228,0.00228,1387578.0
SPX-USD-PERP.HYPERLIQUID,1771149900000,0.33076,0.33076,0.32947,0.32947,19787.2
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.0163,1.0163,3218.1
WLFI-USD-PERP.HYPERLIQUID,1771149900000,0.10689,0.10689,0.10667,0.10667,46839.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.83,308.83,25.05
AXS-USD-PERP.HYPERLIQUID,1771149900000,1.4303,1.4303,1.4303,1.4303,7.7
BNB-USD-PERP.HYPERLIQUID,1771149900000,629.81,629.81,628.74,628.74,4.247
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70266.0,9.84795
CRV-USD-PERP.HYPERLIQUID,1771149900000,0.25963,0.25966,0.25922,0.25922,9537.6
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.4,2061.4,252.486
FIL-USD-PERP.HYPERLIQUID,1771149900000,1.0004,1.0004,0.99833,0.99833,1414.2
LINK-USD-PERP.HYPERLIQUID,1771149900000,9.1043,9.1043,9.0815,9.0815,160.5
LIT-USD-PERP.HYPERLIQUID,1771149900000,1.7089,1.7089,1.7037,1.7037,1297.0
MINA-USD-PERP.HYPERLIQUID,1771149900000,0.068114,0.068114,0.067947,0.067947,18029.0
ONDO-USD-PERP.HYPERLIQUID,1771149900000,0.287,0.287,0.28607,0.28607,10631.0
SKY-USD-PERP.HYPERLIQUID,1771149900000,0.067517,0.06753,0.067479,0.067479,2368.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.559,89.572,4940.22
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.0162,1.0162,3335.3
TRX-USD-PERP.HYPERLIQUID,1771149900000,0.2809,0.28091,0.28085,0.28086,7224.0
WIF-USD-PERP.HYPERLIQUID,1771149900000,0.24413,0.24413,0.2431,0.2431,18020.0
WLD-USD-PERP.HYPERLIQUID,1771149900000,0.42295,0.42295,0.42197,0.42197,3647.1
XPL-USD-PERP.HYPERLIQUID,1771149900000,0.10107,0.10107,0.10073,0.10073,32383.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5773,1.5773,111857.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004736,0.004736,15356087.0
ALGO-USD-PERP.HYPERLIQUID,1771149900000,0.098767,0.098767,0.098534,0.098534,8122.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70267.0,9.84924
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.11381,0.11383,94849.0
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.0,31.002,5742.21
REZ-USD-PERP.HYPERLIQUID,1771149900000,0.003082,0.003082,0.003082,0.003082,100000.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.559,89.581,4943.45
TAO-USD-PERP.HYPERLIQUID,1771149900000,188.69,188.71,188.4,188.4,7.517
TRX-USD-PERP.HYPERLIQUID,1771149900000,0.2809,0.28091,0.28085,0.28085,10601.0
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004736,0.004738,15358695.0
ASTER-USD-PERP.HYPERLIQUID,1771149900000,0.73211,0.73211,0.73076,0.73076,1180.0
IP-USD-PERP.HYPERLIQUID,1771149900000,1.1711,1.1711,1.168,1.168,353.1
WLD-USD-PERP.HYPERLIQUID,1771149900000,0.42295,0.42295,0.42197,0.42197,3765.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.83,308.93,26.72
FARTCOIN-USD-PERP.HYPERLIQUID,1771149900000,0.21089,0.21102,0.21024,0.21024,16766.1
TRX-USD-PERP.HYPERLIQUID,1771149900000,0.2809,0.28091,0.28085,0.28087,10697.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5773,1.5777,113134.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.83,308.83,26.96
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70269.0,9.85169
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.4,2061.9,252.5803
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.0,31.006,5743.15
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.016,1.016,3439.2
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5773,1.5773,113142.0
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.83,308.83,27.04
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70269.0,9.88102
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.4,2062.0,252.5947
LTC-USD-PERP.HYPERLIQUID,1771149900000,56.092,56.092,55.95,55.95,10.03
MNT-USD-PERP.HYPERLIQUID,1771149900000,0.67249,0.67291,0.67166,0.67227,5256.2
POL-USD-PERP.HYPERLIQUID,1771149900000,0.10958,0.10958,0.10918,0.10918,19365.0
TAO-USD-PERP.HYPERLIQUID,1771149900000,188.69,188.71,188.22,188.22,14.185
AR-USD-PERP.HYPERLIQUID,1771149900000,2.0629,2.0629,2.0568,2.0568,1386.66
AVAX-USD-PERP.HYPERLIQUID,1771149900000,9.5775,9.5775,9.555,9.555,250.11
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70269.0,9.88119
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.11381,0.11384,94982.0
ONDO-USD-PERP.HYPERLIQUID,1771149900000,0.287,0.287,0.28588,0.28588,13766.0
OP-USD-PERP.HYPERLIQUID,1771149900000,0.19471,0.19471,0.19418,0.19418,4054.5
PUMP-USD-PERP.HYPERLIQUID,1771149900000,0.00229,0.00229,0.00228,0.002281,7083574.0
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.016,1.0162,5060.3
W-USD-PERP.HYPERLIQUID,1771149900000,0.021,0.021,0.02095,0.02095,2525.9
XPL-USD-PERP.HYPERLIQUID,1771149900000,0.10107,0.10107,0.10068,0.10068,35253.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5773,1.5773,121000.0
ZK-USD-PERP.HYPERLIQUID,1771149900000,0.022464,0.022464,0.022405,0.022405,3973.0
AVAX-USD-PERP.HYPERLIQUID,1771149900000,9.5775,9.5775,9.555,9.555,253.11
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70266.0,9.88243
CAKE-USD-PERP.HYPERLIQUID,1771149900000,1.3477,1.3477,1.3455,1.3466,876.9
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.4,2062.0,252.61
MORPHO-USD-PERP.HYPERLIQUID,1771149900000,1.4155,1.4155,1.4136,1.4136,310.9
OM-USD-PERP.HYPERLIQUID,1771149900000,0.06166,0.06169,0.06161,0.06164,75465.1
TRX-USD-PERP.HYPERLIQUID,1771149900000,0.2809,0.28091,0.28085,0.28087,11371.0
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5766,1.5766,123508.0
ALGO-USD-PERP.HYPERLIQUID,1771149900000,0.098767,0.098767,0.098531,0.098531,11859.0
CAKE-USD-PERP.HYPERLIQUID,1771149900000,1.3477,1.3477,1.3455,1.3466,892.1
COMP-USD-PERP.HYPERLIQUID,1771149900000,23.12,23.155,23.0,23.0,89.82
DOGE-USD-PERP.HYPERLIQUID,1771149900000,0.11427,0.11427,0.1138,0.1138,95341.0
JUP-USD-PERP.HYPERLIQUID,1771149900000,0.16668,0.16668,0.16626,0.16626,2612.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.559,89.586,4948.7
ZEC-USD-PERP.HYPERLIQUID,1771149900000,309.56,309.56,308.83,308.9,27.1
kPEPE-USD-PERP.HYPERLIQUID,1771149900000,0.004779,0.004779,0.004736,0.00474,15361015.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70266.0,9.91498
ETH-USD-PERP.HYPERLIQUID,1771149900000,2066.7,2066.7,2061.4,2061.9,252.617
GMT-USD-PERP.HYPERLIQUID,1771149900000,0.012912,0.012912,0.012912,0.012912,852.0
LIT-USD-PERP.HYPERLIQUID,1771149900000,1.7089,1.7089,1.7037,1.7039,1316.0
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.559,89.586,4954.28
STBL-USD-PERP.HYPERLIQUID,1771149900000,0.039648,0.039648,0.039648,0.039648,747.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70267.0,9.91657
FIL-USD-PERP.HYPERLIQUID,1771149900000,1.0004,1.0004,0.99833,0.99834,1431.6
SOL-USD-PERP.HYPERLIQUID,1771149900000,89.81,89.81,89.559,89.587,4957.33
VINE-USD-PERP.HYPERLIQUID,1771149900000,0.020204,0.020204,0.020204,0.020204,895.0
VVV-USD-PERP.HYPERLIQUID,1771149900000,3.9395,3.9395,3.9267,3.9274,2918.37
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5766,1.5776,124348.0
ZRO-USD-PERP.HYPERLIQUID,1771149900000,1.8728,1.873,1.8653,1.8653,1755.8
HYPE-USD-PERP.HYPERLIQUID,1771149900000,31.045,31.086,31.0,31.0,5898.3
KAS-USD-PERP.HYPERLIQUID,1771149900000,0.033151,0.033151,0.033132,0.033132,2191.0
MNT-USD-PERP.HYPERLIQUID,1771149900000,0.67249,0.67291,0.67166,0.67223,5282.4
TRX-USD-PERP.HYPERLIQUID,1771149900000,0.2809,0.28091,0.28085,0.28086,11517.0
kLUNC-USD-PERP.HYPERLIQUID,1771149900000,0.036744,0.036827,0.036744,0.036827,2046.0
ARB-USD-PERP.HYPERLIQUID,1771149900000,0.11877,0.11878,0.11845,0.11845,2708.7
BERA-USD-PERP.HYPERLIQUID,1771149960000,0.6634,0.6634,0.66332,0.66332,1156.2
BIGTIME-USD-PERP.HYPERLIQUID,1771149900000,0.016051,0.016051,0.01602,0.01602,2250.0
BTC-USD-PERP.HYPERLIQUID,1771149900000,70363.0,70374.0,70266.0,70266.0,9.91837
CAKE-USD-PERP.HYPERLIQUID,1771149960000,1.3466,1.3466,1.3466,1.3466,21.9
ENA-USD-PERP.HYPERLIQUID,1771149960000,0.12663,0.12663,0.12663,0.12663,265.0
HYPE-USD-PERP.HYPERLIQUID,1771149960000,30.995,30.995,30.995,30.995,0.37
MNT-USD-PERP.HYPERLIQUID,1771149960000,0.67176,0.67176,0.67156,0.67156,1332.5
NEAR-USD-PERP.HYPERLIQUID,1771149960000,1.0747,1.0747,1.0747,1.0747,10.7
SUI-USD-PERP.HYPERLIQUID,1771149900000,1.0207,1.0207,1.016,1.016,5184.7
XRP-USD-PERP.HYPERLIQUID,1771149900000,1.5837,1.5848,1.5766,1.5776,128873.0
ZEC-USD-PERP.HYPERLIQUID,1771149960000,308.82,308.82,308.82,308.82,0.04
ADA-USD-PERP.HYPERLIQUID,1771149960000,0.29376,0.29376,0.29376,0.29376,35.0
ALGO-USD-PERP.HYPERLIQUID,1771149960000,0.098526,0.098526,0.098526,0.098526,1235.0
AVAX-USD-PERP.HYPERLIQUID,1771149960000,9.5568,9.5568,9.5568,9.5568,17.1
ONDO-USD-PERP.HYPERLIQUID,1771149960000,0.28589,0.28589,0.28583,0.28583,11530.0
BTC-USD-PERP.HYPERLIQUID,1771149960000,70268.0,70268.0,70268.0,70268.0,0.01661
TRX-USD-PERP.HYPERLIQUID,1771149960000,0.28085,0.28085,0.28085,0.28085,264.0
VVV-USD-PERP.HYPERLIQUID,1771149960000,3.9264,3.9264,3.9264,3.9264,39.71
ZEC-USD-PERP.HYPERLIQUID,1771149960000,308.82,308.83,308.82,308.83,0.08
BTC-USD-PERP.HYPERLIQUID,1771149960000,70268.0,70269.0,70268.0,70269.0,0.01761
FARTCOIN-USD-PERP.HYPERLIQUID,1771149960000,0.21029,0.21029,0.21029,0.21029,4046.4
XLM-USD-PERP.HYPERLIQUID,1771149960000,0.17677,0.17677,0.17677,0.17677,485.0
ZEC-USD-PERP.HYPERLIQUID,1771149960000,308.82,308.83,308.82,308.83,3.04
ALGO-USD-PERP.HYPERLIQUID,1771149960000,0.098526,0.098536,0.098526,0.098536,2178.0
BTC-USD-PERP.HYPERLIQUID,1771149960000,70268.0,70269.0,70268.0,70269.0,0.04624
ETH-USD-PERP.HYPERLIQUID,1771149960000,2061.9,2061.9,2061.9,2061.9,0.0056
HYPE-USD-PERP.HYPERLIQUID,1771149960000,30.995,30.995,30.993,30.993,0.74
MERL-USD-PERP.HYPERLIQUID,1771149960000,0.064264,0.064264,0.064264,0.064264,2852.0
SOL-USD-PERP.HYPERLIQUID,1771149960000,89.585,89.585,89.585,89.585,13.57
VVV-USD-PERP.HYPERLIQUID,1771149960000,3.9264,3.9279,3.9264,3.9279,42.39
ZEC-USD-PERP.HYPERLIQUID,1771149960000,308.82,308.87,308.82,308.87,3.08
ADA-USD-PERP.HYPERLIQUID,1771149960000,0.29376,0.29376,0.29367,0.29367,26251.0
ARB-USD-PERP.HYPERLIQUID,1771149960000,0.11847,0.11847,0.11847,0.11847,104.4
BTC-USD-PERP.HYPERLIQUID,1771149960000,70268.0,70269.0,70268.0,70269.0,0.1309
DOGE-USD-PERP.HYPERLIQUID,1771149960000,0.11382,0.11382,0.11382,0.11382,373.0
ETH-USD-PERP.HYPERLIQUID,1771149960000,2061.9,2061.9,2061.9,2061.9,0.0201
MOVE-USD-PERP.HYPERLIQUID,1771149960000,0.025158,0.025158,0.025158,0.025158,675.0
PAXG-USD-PERP.HYPERLIQUID,1771149960000,5037.6,5037.6,5037.6,5037.6,0.002
XRP-USD-PERP.HYPERLIQUID,1771149960000,1.5781,1.5783,1.5781,1.5783,3556.0
ZEC-USD-PERP.HYPERLIQUID,1771149960000,308.82,308.87,308.82,308.86,3.12
